Store Name,Street Address,City,State,Zip Code,products,lat,lng
SAMS MAIN STREET MARKET,123 E MAIN ST,SOLON,IA,52333,831||833||826||829||827,41.80692,-91.49462
J'S FOODS,136 HWY E,MEMPHIS,MO,63555,831||833||826||829||827,40.47204,-93.03239
OSBORNES SUPERMARKET,337 4TH ST,HUGO,CO,80821,831||833||826||829||827,39.13456,-103.47047
ORLEANS MARKET,HWY 136 & WYOMING,ORLEANS,NE,68966,831||833||826||829||827,40.1331,-99.45781
ORV'S,201 MAPLE ST,FRIEND,NE,68359,831||833||826||829||827,40.65343,-97.28665
PAT'S COUNTRY MARKET,MAIN ST,GREELEY,NE,68842,831||833||826||829||827,41.46644,-98.70304
JUBILEE FOODS,215 N VAN EPS,MADISON,SD,57042,831||833||826||829||827,44.00625,-97.11542
BRITT FOOD CENTER,8 2ND STREET NW,BRITT,IA,50423,831||833||826||829||827,43.09868,-93.80194
PEOPLES MARKET,208 MAIN ST,KADOKA,SD,57543,831||833||826||829||827,43.8338,-101.51021
PAULHAMUS,200 LEGION AVE,ROSEBUD,SD,57570,831||833||826||829||827,43.23151,-100.85404
PANHANDLE COOP. ASSN.,401 S BELTLINE HWY W,SCOTTSBLUFF,NE,69363,831||833||826||829||827,41.85497,-103.66842
PETERSONS SUPERMARKET INC,404 9TH ST,GOTHENBURG,NE,69138,831||833||826||829||827,40.92825,-100.16315
LOUIE'S GROCERY,610 MAIN ST,GREGORY,SD,57533,831||833||826||829||827,43.23241,-99.43084
PLAGMAN FOOD CENTER,102 S MAIN ST,ARLINGTON,SD,57212,831||833||826||829||827,44.36426,-97.13356
PLYMOUTH GROCERY,404 E MAIN,PLYMOUTH,NE,68424,831||833||826||829||827,40.30304,-96.98759
PARKSTON FOOD CENTER,HWY 44 & 37,PARKSTON,SD,57366,831||833||826||829||827,43.38445,-97.99559
PATS FOODTOWN INC,737 MAIN ST,BURKE,SD,57523,831||833||826||829||827,43.18315,-99.29223
RALPHS,115 N IOWA,NESS CITY,KS,67560,831||833||826||829||827,38.455,-99.90365
P & G MARKET CO INC.,403 E MAIN  ST,BELMOND,IA,50421,831||833||826||829||827,42.84592,-93.61286
RHODES MARKET,409 MAIN ST,AUGUSTA,IL,62311,831||833||826||829||827,40.23032,-90.96118
GORDYS FRESH FOODS,908 N HWY 71,JACKSON,MN,56143,831||833||826||829||827,43.62829,-94.99372
WAGNERS FOOD,23 4TH ST NW,ADAMS,MN,55909,831||833||826||829||827,43.56566,-92.7193
FARNER-BROCKEN COMPANY,1751 HIGHWAY 30 EAST,CAROLL,IA,51401,831||833||826||829||827,42.0781,-94.88866
QUALITY FOOD CENTER INC.,517 DEARBORN ST,WAYNE,NE,68787,831||833||826||829||827,42.23375,-97.01013
WAGNER FOODS,120  S BROADWAY AVE,NEW RICHLAND,MN,56072,831||833||826||829||827,43.89365,-93.49386
OAKLEYS SHURFINE FOODS,127 CONVERSE,OAKLEY,KS,67748,831||833||826||829||827,39.12558,-100.85497
RON'S MARKET,113 N MAIN ST,PLANKINTON,SD,57368,831||833||826||829||827,43.71808,-98.485
WEBSTER SUPERMARKET,319 MAIN,STOCKTON,KS,67669,831||833||826||829||827,39.43666,-99.27626
RIGHTWAY INC.,601 15TH AVE,FRANKLIN,NE,68939,831||833||826||829||827,40.09607,-98.9536
RON'S MARKET,102 MAIN ST N,AVON,SD,57315,831||833||826||829||827,43.00372,-98.06016
RUSTYS FOOD STORE,EAST HWY 34,HOWARD,SD,57349,831||833||826||829||827,44.00838,-97.54589
SLATER FOOD LANE,133 MAPLE ST,SLATER,MO,65349,831||833||826||829||827,39.22006,-93.06146
KEVINS MARKET,334 N MAIN,LAKE CRYSTAL,MN,56055,831||833||826||829||827,44.10455,-94.21854
G AND Vs MARKET,105 W LEGNARD,BASSETT,NE,68714,831||833||826||829||827,42.58556,-99.53645
HERREID VALU MARKET,108 S MAIN,HERREID,SD,57632,831||833||826||829||827,45.82743,-100.06918
CHAMBERLAIN FOOD CENTER,220 N MAIN ST,CHAMBERLAIN,SD,57325,831||833||826||829||827,43.81189,-99.32961
PHILS SUPERMARKET,114 E EVENS,PRINCEVILLE,IL,61559,831||833||826||829||827,40.93127,-89.75683
SPEARVILLE MERCANTILE,302 MAIN ST,SPEARVILLE,KS,67876,831||833||826||829||827,37.84493,-99.75476
SAV-A-LOT,1411 PLUM CREEK PKWY,LEXINGTON,NE,68850,831||833||826||829||827,40.76398,-99.7397
CURRYS IGA FOODS,620 WASHINGTON,HORICON,WI,53032,831||833||826||829||827,43.44606,-88.6478
KORTBEINS TRIPOLI MARKET,607 7TH AVE SW,TRIPOLI,IA,50676,831||833||826||829||827,42.80236,-92.26451
SCOTTY'S RANCHLAND FOODS,127 N CHERRY ST,VALENTINE,NE,69201,831||833||826||829||827,42.87199,-100.55212
RAYE'S GROCERY INC.,119 W COMMERCIAL,OBERLIN,KS,67749,831||833||826||829||827,39.82088,-100.52928
R & B FOOD CENTER,MAIN ST,WESSINGTON,SD,57381,831||833||826||829||827,44.45641,-98.69549
SANBORN FOODS INC.,302 MAIN,SANBORN,IA,51248,831||833||826||829||827,43.18261,-95.65578
SCHWANS MARKET,204 MAIN ST,BRIDGEWATER,SD,57319,831||833||826||829||827,43.49093,-97.38586
S & S FOOD STORE,706 HIGHWAY 57,PARKERSBURG,IA,50665,831||833||826||829||827,42.57298,-92.79058
RICHARDSONS SUPERMARKET,244 CIRCLE DRIVE,MILAN,MO,63556,831||833||826||829||827,40.20586,-93.13397
GREEN CITY FOOD MARKET,19 W 2ND,GREEN CITY,MO,63545,831||833||826||829||827,40.26704,-92.95406
LARRYS AF,105 W SMITH ST,STURGEON,MO,65284,831||833||826||829||827,39.23522,-92.28099
RANDALL'S STOP N SHOP,320 5TH ST,HUDSON,IA,50643,831||833||826||829||827,42.40652,-92.45433
SMITTYS GROCERY,812 IOWA  AVE,DUNLAP,IA,51529,831||833||826||829||827,41.8543,-95.59887
RABENS MARKET,814-16 BOX BUTTE,HEMINGFORD,NE,69348,831||833||826||829||827,42.3217,-103.07285
SOOPER DOOPER MKT,1128 E 7TH ST,WINNER,SD,57580,831||833||826||829||827,43.37184,-99.84239
SAVE MORE,270 MAIN ST,LYONS,NE,68038,831||833||826||829||827,41.93754,-96.4762
THE STORE,108 S SUMNER,OXFORD,KS,67119,831||833||826||829||827,37.27418,-97.16898
SUPER FOODS,2020 10TH AVE,SIDNEY,NE,69162,831||833||826||829||827,41.13412,-102.97638
SIOUX NATION SHOPPING CENTER,HWY 18,PINE RIDGE,SD,57770,831||833||826||829||827,43.06445,-102.56839
SONNY'S SUPER FOODS,310 MAIN,BRIDGEPORT,NE,69336,831||833||826||829||827,41.67127,-103.09951
FOSTERS FAMILY FOODS,30 LA BARRE,GIBBON,NE,68840,831||833||826||829||827,40.74873,-98.84546
HOMETOWN MARKET,520 CHIEF ST,BENKELMAN,NE,69021,831||833||826||829||827,40.04834,-101.53287
SONNYS SUPER FOODS,801 JENSEN HWY,HOT SPRINGS,SD,57747,831||833||826||829||827,43.42447,-103.46625
STERLING GROCERY KART,419 N 3RD ST,STERLING,CO,80751,831||833||826||829||827,40.62793,-103.2061
WOODYS FOOD CENTER,622 W MAIN ST,NEW CASTLE,WY,82701,831||833||826||829||827,43.85175,-104.21241
SONNY'S SUPER FOODS,321 E 8TH ST,COZAD,NE,69130,831||833||826||829||827,40.85954,-99.98283
ONEIL SUPER SAVER,304 E HWY 20,ONEILL,NE,68763,831||833||826||829||827,42.45768,-98.64938
FIESTA FOODS,405 HEISLER ST,MAPLETON,IA,51034,831||833||826||829||827,42.16715,-95.79316
SCOTT'S MARKET,MAIN,HAYES CENTER,NE,69032,831||833||826||829||827,40.50801,-101.01965
SHOP-ALL SUPER FOODS,315 E 8TH AVE,YUMA,CO,80759,831||833||826||829||827,40.11832,-102.71975
SARGENT CORNER MARKET,100 MAIN ST,SARGENT,NE,68874,831||833||826||829||827,41.64046,-99.37806
DOWNING SUPER,3340 DOWNING ST,DENVER,CO,80205,831||833||826||829||827,39.76417,-104.97334
HOMETOWN GROCERY,605 SECOND AVE,ARMSTRONG,IA,50514,831||833||826||829||827,43.39627,-94.48019
SOUTHWEST WHOLESALE CO,700 E ERIE RD,MARSHALL,MN,56258,831||833||826||829||827,44.47102,-95.79495
SCHARES FOOD MART INC.,1314 7TH ST,JESUP,IA,50648,831||833||826||829||827,42.4694,-92.06231
STANLEY IGA FOODLINER,218 WASHINGTON ST,STANLEY,WI,54768,831||833||826||829||827,44.95825,-90.93675
SAVE MORE MARKET,334 S 13TH ST,TEKAMAH,NE,68061,831||833||826||829||827,41.77559,-96.22123
STRONG CITY GROCERY,322 COTTONWOOD AVE,STRONG CITY,KS,66869,831||833||826||829||827,38.38833,-96.53906
MARKETPLACE FOODS,330 S MAIN STREET,RICE LAKE,WI,54868,831||833||826||829||827,45.49549,-91.73471
STEVE'S MADHOUSE MARKET,149 MAIN ST,LEIGH,NE,68643,831||833||826||829||827,41.70524,-97.23814
STEVE'S AFFILIATED FOODS,104 EAST BENTON,LAKE BENTON,MN,56149,831||833||826||829||827,44.26097,-96.28428
STUART LOCKER,208 N MAIN ST,STUART,NE,68780,831||833||826||829||827,42.59946,-99.14263
J & C GROCERY #2,611 MAIN,DUMONT,IA,50625,831||833||826||829||827,42.75016,-92.97296
STOP & SHOP SUPER MARKET,100 W 3RD ST,FLAGLER,CO,80815,831||833||826||829||827,39.29119,-103.06822
SCHUETTLER'S GROCERY,344 N STATE STREET,OSMOND,NE,68765,831||833||826||829||827,42.35924,-97.59692
SUTLEYS MARK-BAG & SAVE,750 E SIOUX AVE,PIERRE,SD,57501,831||833||826||829||827,44.36065,-100.33908
SUTLEY'S TOWN & RANCH,210 N FIRST,FORT PIERRE,SD,57532,831||833||826||829||827,44.3559,-100.37417
THE GROCERY KART,937 ES E ST,BROKEN BOW,NE,68822,831||833||826||829||827,41.40178,-99.64101
SUSY'S MARKET,3712 CLEVELAND AVE,WELLINGTON,CO,80549,831||833||826||829||827,40.70419,-105.00708
SCHOEN'S MARKET,131 E 3RD ST,WASHINGTON,KS,66968,831||833||826||829||827,39.81745,-97.05057
BAUER'S MARKET,1912 S HIGHWAY 6,STERLING,CO,80751,831||833||826||829||827,40.60757,-103.21756
TROY'S GROCERY STORE,135 S. MAIN  ST,LUCAS,KS,67648,831||833||826||829||827,39.05828,-98.53842
VANDYKES BUY WAY FOODS,401 N 4TH ST,ATCHISON,KS,66002,831||833||826||829||827,39.5651,-95.1177
M & M FAMILY MARKET,1313 RIVER VIEW DRIVE,WAUCOMA,IA,52171,831||833||826||829||827,43.05596,-92.03545
TORPIN'S RODEO MARKET,506 E DOUGLAS ST,ONEILL,NE,68763,831||833||826||829||827,42.4577,-98.64605
TERRY'S FAMILY FOODS,294 5TH ST,SYRACUSE,NE,68446,831||833||826||829||827,40.65717,-96.18632
T-J'S MARKET,2ND & WINDOM,ORCHARD,NE,68764,831||833||826||829||827,42.33527,-98.24101
SUNSHINE FOODS #3,2700 W 10TH STREET,SIOUX FALLS,SD,57104,831||833||826||829||827,43.54591,-96.76116
THRIFTY MARKET,300 4TH ST,LA PORTE CITY,IA,50651,831||833||826||829||827,42.31626,-92.1908
THE FAIR STORE,312 MAIN ST,WAKEFIELD,NE,68784,831||833||826||829||827,42.26915,-96.86509
EWOLDTS GROCERY,608 COURT ST,THEDFORD,NE,69166,831||833||826||829||827,41.97838,-100.57556
TOWN & COUNTRY MARKET,MAIN ST,SPRINGVIEW,NE,68778,831||833||826||829||827,42.82076,-99.74879
TOTAL STOP FOOD STORE,100 E MAIN,CANISTOTA,SD,57012,831||833||826||829||827,43.59804,-97.2877
BUFFALO CENTER FOOODS,209 N MAIN,BUFFALO CENTER,IA,50424,831||833||826||829||827,43.38483,-93.94645
FIESTA FOODS,1002 11TH STREET,ONAWA,IA,51040,831||833||826||829||827,42.02669,-96.0987
BUY RITE FOOD CENTER,1704 OKOBOJI,MILFORD,IA,51351,831||833||826||829||827,43.33182,-95.14995
TOTAL STOP FOOD STORE,157 3RD ST,EMERY,SD,57332,831||833||826||829||827,43.60317,-97.62259
VLCEK FOOD CENTER,2ND & IOWA,HIGHMORE,SD,57345,831||833||826||829||827,44.51932,-99.4416
TEXAS TRAIL MARKET,307 ELM ST,PINE BLUFFS,WY,82082,831||833||826||829||827,41.18084,-104.06686
BANCROFT FOOD CENTER,112 E RAMSEY ST,BANCROFT,IA,50517,831||833||826||829||827,43.29297,-94.21782
THE PANTRY MARKET,1111 FRANCIS ST,LONGMONT,CO,80501,831||833||826||829||827,40.17811,-105.11705
FOOD KINGDOM,311 S RIDGE,BRECKENRIDGE,CO,80424,831||833||826||829||827,39.47914,-106.04438
CENTER POINT FOODS,800 FORD LN,CENTER POINT,IA,52213,831||833||826||829||827,42.1773,-91.77572
TRADING POST MARKET,117 UNION ST,PONCA,NE,68770,831||833||826||829||827,42.56185,-96.70582
TOTAL STOP FOOD STORE,210 E 1ST ST.,ALCESTER,SD,57001,831||833||826||829||827,43.02014,-96.62962
HEIMSOTH DISTRIBUTING,RT 1 HWY 52 W,COLE CAMP,MO,65325,831||833||826||829||827,38.46002,-93.2027
JAMBOREE FOODS,117 N 2ND AVE,NORTON,KS,67654,831||833||826||829||827,39.82921,-99.89132
WAGNER FOOD CENTER,71 S MAIN,WAGNER,SD,57380,831||833||826||829||827,43.08087,-98.29354
WAGNER'S SUPERMARKET INC,523 NEBRASKA AVE,ARAPAHOE,NE,68922,831||833||826||829||827,40.30394,-99.8977
TRUNCKS COUNTRY FOODS,606 GRUNDY AVE,REINBECK,IA,50669,831||833||826||829||827,42.32568,-92.60068
BUBAI FOODS,601 MAIN STREET,WALNUT GROVE,MN,56180,831||833||826||829||827,44.22304,-95.46969
SCOTTS HOMETOWN FOODS,215 N HARRISON,LINDSBORG,KS,67456,831||833||826||829||827,38.57566,-97.6674
TYLER WHOLESALE CURT DASS,328 ASH ST,TYLER,MN,56178,831||833||826||829||827,44.27136,-96.12469
THRIFTY MARKET,315 MARION Ave.,PLATTEVILLE,CO,80651,831||833||826||829||827,40.21492,-104.82217
WALGREN'S SUPER MARKET INC.,124 N TECUMSEH,WAUNETA,NE,69045,831||833||826||829||827,40.41748,-101.37133
TOTAL STOP FOOD STORE,113 N MAIN ST,GEORGE,IA,51237,831||833||826||829||827,43.3438,-96.00234
BRAUN'S FOOD CENTER,119 S MAIN,ATKINSON,NE,68713,831||833||826||829||827,42.53111,-98.97824
SUNRISE MARKET,5335 STACY TRAIL,STACY,MN,55079,831||833||826||829||827,45.39631,-92.99743
J-N-J GROCERY,3247 N 42ND ST,OMAHA,NE,68111,831||833||826||829||827,41.28837,-95.97545
WALGREN'S MARKET,412 W MAIN ST,NEW LONDON,IA,52645,831||833||826||829||827,40.92602,-91.40557
VAL MARKET,314 W 2ND ST,VALPARAISO,NE,68065,831||833||826||829||827,41.08143,-96.83491
COMMUNITY GROCERY,22 N MAIN,DAYTON,IA,50530,831||833||826||829||827,42.26169,-94.0681
WEBER'S GROCERY & HARDWARE,100 S MAIN ST,TRIPP,SD,57376,831||833||826||829||827,43.22659,-97.96564
VILLISCA FOODS,509 S 3RD AVE,VILLISCA,IA,50864,831||833||826||829||827,40.92764,-94.97726
WERT'S G.W. INC.,3RD & BEAVER ST,SAINT EDWARD,NE,68660,831||833||826||829||827,41.56991,-97.86577
CORNER MARKET,133 E 2ND ST,VALENTINE,NE,69201,831||833||826||829||827,42.87305,-100.55004
WYMORE SUPER FOODS,216 S 7TH ST,WYMORE,NE,68466,831||833||826||829||827,40.12115,-96.662
BERRIDGE IGA,115 N MAIN,NICKERSON,KS,67561,831||833||826||829||827,38.02937,-97.94027
WINNER FOOD CENTER INC.,817 W 2ND ST,WINNER,SD,57580,831||833||826||829||827,43.37654,-99.86859
WIG-WAM,MAIN ST,WHITE RIVER,SD,57579,831||833||826||829||827,43.56997,-100.74844
ACKLEY SUPER FOODS,526 MAIN ST,ACKLEY,IA,50601,831||833||826||829||827,42.55389,-93.05522
GLENROCK SUPER FOODS,218 CEDAR,GLENROCK,WY,82637,831||833||826||829||827,42.86074,-105.87044
WHITEWOOD PLAZA,MAIN ST,WHITEWOOD,SD,57793,831||833||826||829||827,44.41443,-103.51044
NORTON SHOP AND SAVE,313 W MAIN ST,NORTON,KS,67654,831||833||826||829||827,39.82917,-99.89149
H & J STORE,MAIN ST,EUSTIS,NE,69028,831||833||826||829||827,40.66369,-100.02912
VILLAGE FOODS,WEBSTER AND ADAMS,MORRILL,NE,69358,831||833||826||829||827,41.96337,-103.9276
IDEAL MARKET,150 W 4TH ST,SUPERIOR,NE,68978,831||833||826||829||827,40.0199,-98.07206
HOMETOWN MARKET,318 MAIN,HIGHLAND,KS,66035,831||833||826||829||827,39.85958,-95.26768
GREENS GROCERY,MAIN ST,BURKE,SD,57523,831||833||826||829||827,43.18249,-99.2922
WOOLSEY'S FOOD CENTER,474 COLORADO AVE,CALHAN,CO,80808,831||833||826||829||827,39.03644,-104.29994
FOOD LAND,407 W HURON ST,MISSOURI VALLEY,IA,51555,831||833||826||829||827,41.55737,-95.89904
LAWSON SUPERS,330 N PENN,LAWSON,MO,64062,831||833||826||829||827,39.43782,-94.20427
T'S GROCERY,100 W PARALLEL ST,CLIFTON,KS,66937,831||833||826||829||827,39.56678,-97.28468
ALCO MARKETPLACE,329 S ASH ST,NOWATA,OK,74048,831||833||826||829||827,36.69537,-95.62967
FOOD LAND,62 5TH ST,WOODBINE,IA,51579,831||833||826||829||827,41.73703,-95.70288
BOBS FOOD MART,136 & HWY 65,PRINCETON,MO,64673,831||833||826||829||827,40.39757,-93.5756
JUBILEE FOODS,130 NORTH 6TH ST,BRECKENRIDGE,MN,56520,831||833||826||829||827,46.26419,-96.58654
BOBS FOOD MART,2705 W MAIN,UNIONVILLE,MO,63565,831||833||826||829||827,40.47696,-93.00326
HILL CITY SHURFINE FOODS,113 MAIN ST,HILL CITY,KS,67642,831||833||826||829||827,39.36454,-99.84217
CORKS GROCERY,1956 LAFAYETTE ST,WATERLOO,IA,50703,831||833||826||829||827,42.49044,-92.31603
COMMUNITY GROCERS INC,104 N FILLMORE,MOUNT AYR,IA,50854,831||833||826||829||827,40.71482,-94.23874
DALES SUPERMARKET,108 W GRAND,HILLSBORO,KS,67063,831||833||826||829||827,38.35333,-97.20482
J & K MARKET,113  W VANBUREN,CENTERVILLE,IA,52544,831||833||826||829||827,40.73487,-92.8743
R & D FOODS,707 E MAIN,LA HARPE,IL,61450,831||833||826||829||827,40.58318,-90.9775
IDEAL MARKET INC,331 WASHINGTON ST,CLYDE,KS,66938,831||833||826||829||827,39.5912,-97.39744
LAKE VIEW FOODS,223 MAIN,LAKE VIEW,IA,51450,831||833||826||829||827,42.30516,-95.05172
BECKS MARKET,110 VINE STREET,YUTAN,NE,68073,831||833||826||829||827,41.24497,-96.39681
BROADMOOR MARKET,8722 PACIFIC ST,OMAHA,NE,68114,831||833||826||829||827,41.24891,-96.04785
BRUNING GROCERY INC,118 MAIN,BRUNNING,NE,68322,831||833||826||829||827,40.33622,-97.56693
WILKES,204 S MAIN STREET,ELKADER,IA,52043,831||833||826||829||827,42.85375,-91.40361
BRANNEN FOOD CENTER,103 N MAIN,BAXTER,IA,50028,831||833||826||829||827,41.82673,-93.15126
CALLAHANS,MAIN ST,GREELEY,NE,68842,831||833||826||829||827,41.46644,-98.70304
KEVINS MARKET,104 N MAIN,WINTHROP,MN,55396,831||833||826||829||827,44.54048,-94.36439
B & D FOOD STORE,123 MADISON  ST,NASHUA,IA,50658,831||833||826||829||827,42.9517,-92.53655
BJ 'S FOOD CENTER,21 N MAIN,KENNEBEC,SD,57544,831||833||826||829||827,43.90708,-99.86198
BOB'S AF,406 E 14TH ST,HARPER,KS,67058,831||833||826||829||827,37.28316,-98.02214
JUBILEE FOODS,319 COURT ST,ROCKWELL CITY,IA,50579,831||833||826||829||827,42.39428,-94.63245
LONGMONT PACKING DISTRIBUTION,5702 LOGAN CT,DENVER,CO,80216,831||833||826||829||827,39.79983,-104.98124
BRUSH GROCERY KART,1302 W  EDISON ST,BRUSH,CO,80723,831||833||826||829||827,40.25496,-103.63524
JIM'S FOOD CENTER,105 E BROADWAY,RANDOLPH,NE,68771,831||833||826||829||827,42.37871,-97.35665
GOLDEN CITY FOODFAIR,800 MAIN,GOLDEN CITY,MO,64748,831||833||826||829||827,37.39487,-94.15339
LEGRANDS MARKET,123 W 3RD,ALMA,KS,66401,831||833||826||829||827,39.01284,-96.28992
BOB & SCOTTS,110 1ST STREET,PRIMGHAR,IA,51245,831||833||826||829||827,43.08726,-95.62839
EVENSON'S FOOD MARKET II,115 S WOODLAND AVE,RICEVILLE,IA,50466,831||833||826||829||827,43.36366,-92.55425
BOB'S AF,710 TAMPA,LAKIN,KS,67860,831||833||826||829||827,37.94381,-101.26385
HOME TOWN MARKET,112 W BRESSLER,BIRD CITY,KS,67731,831||833||826||829||827,39.74981,-101.53345
BILL'S MARKET,631 PARK ST,BUTTE,NE,68722,831||833||826||829||827,42.91221,-98.84811
BILLS FOOD STORE,412 GARFIELD,ROLFE,IA,50581,831||833||826||829||827,42.81476,-94.52788
RED AND WHITE MARKET,611 E 4TH ST,AINSWORTH,NE,69210,831||833||826||829||827,42.54988,-99.8551
ANSELMO MARKET,110 N DORR ST,ANSELMO,NE,68813,831||833||826||829||827,41.62061,-99.8635
CARL'S MARKET,MAIN ST,SCOTIA,NE,68875,831||833||826||829||827,41.46644,-98.70304
ANDRES STORE,MAIN ST,PETERSBURG,NE,68652,831||833||826||829||827,41.85345,-98.07943
CREAGER MERCANTILE,4900 ACOMA ST,DENVER,CO,80216,831||833||826||829||827,39.7866,-104.98833
CLARK'S SUPERMARKET,620 HIGH ST,ROCKWELL CITY,IA,50579,831||833||826||829||827,42.39914,-94.63703
SORSEN'S CORNER MARKET INC.,323 N C ST,EDGAR,NE,68935,831||833||826||829||827,40.37055,-97.97006
CORNER MARKET,310 MAIN ST,CORSICA,SD,57328,831||833||826||829||827,43.42372,-98.40662
DUCKS FOODS,1385 MULHOLLAND ST,NAUVOO,IL,62354,831||833||826||829||827,40.54975,-91.38027
JONES FOOD CENTER,100 EAST WASHINGTON,JETMORE,KS,67854,831||833||826||829||827,38.08446,-99.89346
WESTS COUNTY MARKET,PO BOX 286,FLEMING,CO,80728,831||833||826||829||827,40.67999,-102.83936
DOUGS FOOD MARKET,1105 W MAIN ST,LYONS,KS,67554,831||833||826||829||827,38.34781,-98.21752
DAVIDS SUPER FOODS,103 N WASHINGTON ST,LAKE MILLS,IA,50450,831||833||826||829||827,43.42025,-93.53369
JOS MARKET,514 MAIN ST,CLEARWATER,NE,68726,831||833||826||829||827,42.17253,-98.1884
HUBER'S STORE,101 MAIN ST,FORT ATKINSON,IA,52144,831||833||826||829||827,43.14343,-91.9328
HOWARDS AF SUPER,807 E RIVER,EUREKA,KS,67045,831||833||826||829||827,37.81783,-96.28431
EDDYVILLE MARKET,121 WALNUT,EDDYVILLE,IA,52553,831||833||826||829||827,41.15632,-92.63824
ELWOOD MARKET,304 N SMITH AVE,ELWOOD,NE,68937,831||833||826||829||827,40.59485,-99.86147
DUCK'S RED FOX FOODS,1760 KEOKUK ST,HAMILTON,IL,62341,831||833||826||829||827,40.39636,-91.33258
DECKER'S FOOD CENTER,623 5TH ST,PERU,NE,68421,831||833||826||829||827,40.48232,-95.73058
LOU'S GROCERY,545  4TH,EAGLE,NE,68347,831||833||826||829||827,40.81619,-96.43053
R & D FOODS INC,102 E MARKET,COLCHESTER,IL,62326,831||833||826||829||827,40.42442,-90.79352
JOHNS MARKET,325 E LOCUST ST,TROY,KS,66087,831||833||826||829||827,39.78985,-95.08829
MARKETPLACE FOODS,2919 HWY 8,ST CROIX FALLS,WI,54024,831||833||826||829||827,45.39852,-92.62594
SO LOW GROCERY OUTLET,3111 EMERSON AVE NORTH,MINNEAPOLIS,MN,55411,831||833||826||829||827,45.01271,-93.29471
FOSTER'S FAMILY FOODS,130 N TYLER,ELM CREEK,NE,68836,831||833||826||829||827,40.7179,-99.37322
GROCERY MART,228 N MAIN ST,GORDON,NE,69343,831||833||826||829||827,42.80572,-102.2033
JUBILEE FOODS,208 7TH AVE,MADISON,MN,56256,831||833||826||829||827,45.01036,-96.19459
GOLD'S CORNER GROCERY,10021 W 26TH AVE,WHEAT RIDGE,CO,80215,831||833||826||829||827,39.75472,-105.10981
FALLGATTER'S MARKET,98 7TH ST N,NORTHWOOD,IA,50459,831||833||826||829||827,43.44519,-93.2222
GLAZIER'S MARKET,311 W MAIN,MADISON,KS,66860,831||833||826||829||827,38.13759,-96.13612
JEFFS FOODS,110 W CEDAR,MARCUS,IA,51035,831||833||826||829||827,42.82592,-95.80856
ECONOMY FOOD MARKET,105 MAIN ST,MASSENA,IA,50853,831||833||826||829||827,41.25189,-94.76886
HAVERKAMP GROCERY,112 JOHN RIGGINS AVE,CENTRALIA,KS,66415,831||833||826||829||827,39.72578,-96.12647
HOMETOWN MARKET,115 S BROWN ST,PIERCE,NE,68767,831||833||826||829||827,42.19891,-97.52733
TOWN & COUTRY MARKET,207 CENTER,CURTIS,NE,69025,831||833||826||829||827,40.63011,-100.51552
SUPERFOODS,403 E 6TH ST,LOGAN,IA,51546,831||833||826||829||827,41.64409,-95.78643
JOE'S MARKET,733 O ST,LOUP CITY,NE,68853,831||833||826||829||827,41.27456,-98.96803
JOE'S FOOD CENTER,519 US HIGHWAY 116,UPTON,WY,82730,831||833||826||829||827,44.06287,-104.70749
IVANHOE FOODS,412 N NORMAN,IVANHOE,MN,56142,831||833||826||829||827,44.46322,-96.24724
STORY CITY SUPER FOODS,306 WASHINGTON ST,STORY CITY,IA,50248,831||833||826||829||827,42.18528,-93.59975
HALEY'S GROCERY,501 N 3RD AVE,MARSHALLTOWN,IA,50158,831||833||826||829||827,42.05541,-92.90783
JAGERS GROCERY,227 KASAN AVE,VOLGA,SD,57071,831||833||826||829||827,44.32295,-96.9267
JAGERS GROCERY,504 MAIN STREE,LAKE NORDEN,SD,57248,831||833||826||829||827,44.58058,-97.21069
KRAUS AF #1,219 E CHICAGO AVE,COLWICH,KS,67030,831||833||826||829||827,37.77851,-97.53441
KRULL'S MKT-HILL CITY,120 E MAIN,HILL CITY,SD,57745,831||833||826||829||827,43.9355,-103.56573
WARDS SHOPPING CENTER,104 MAIN,ESTELLINE,SD,57234,831||833||826||829||827,44.57281,-96.90251
CLIFFORDS WHEATON FOODS,102 W MAIN STREET,WHEATON,MO,64874,831||833||826||829||827,36.7629,-94.05673
BAILEYS FOOD BIN,101 MAIN,CLAFLIN,KS,67525,831||833||826||829||827,38.52245,-98.53359
KRAUS AF #2,222 MAIN,ANDALE,KS,67001,831||833||826||829||827,37.78934,-97.63006
HAVEN FOODLINER,112 S KANSAS,HAVEN,KS,67543,831||833||826||829||827,37.9005,-97.7822
GREGS AFFILIATED FOODS,179 S EXETER AVE,EXETER,NE,68351,831||833||826||829||827,40.64441,-97.4502
SNOWS FAMILY MARKET IGA,5126 HWY 51,MERCER,WI,54547,831||833||826||829||827,46.14764,-90.03245
GRAFTON J MART,311 3RD ST,GRAFTON,IA,50440,831||833||826||829||827,43.32999,-93.06941
THE STORE,911 COMMERCIAL ST,PALMER,NE,68864,831||833||826||829||827,41.22213,-98.25564
MR J'S,440 GRAND AVE,BURWELL,NE,68823,831||833||826||829||827,41.78157,-99.13528
HILLS FAMILY FOODS,100 EAGLE DRIVE,BALSAM LAKE,WI,54810,831||833||826||829||827,45.45212,-92.46699
BIG G FOODS,310 W DILLON ST,MARENGO,IA,52301,831||833||826||829||827,41.79278,-92.06963
